PLAYER_NAME,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,OPPONENT
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,106.0,1628973.0,1610612752.0,New York Knicks,1.0,3.0,50.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-78.0,249.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,129.0,1628973.0,1610612752.0,New York Knicks,1.0,1.0,56.0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,62.0,7.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,139.0,1628973.0,1610612752.0,New York Knicks,1.0,0.0,55.0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,126.0,220.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,245.0,1628973.0,1610612752.0,New York Knicks,2.0,4.0,10.0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-156.0,206.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,269.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,8.0,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,15.0,15.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,285.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,24.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-13.0,10.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,337.0,1628973.0,1610612752.0,New York Knicks,3.0,11.0,20.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,105.0,58.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,345.0,1628973.0,1610612752.0,New York Knicks,3.0,10.0,24.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,98.0,19.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,362.0,1628973.0,1610612752.0,New York Knicks,3.0,9.0,22.0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,88.0,230.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,396.0,1628973.0,1610612752.0,New York Knicks,3.0,6.0,13.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-116.0,225.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,447.0,1628973.0,1610612752.0,New York Knicks,3.0,1.0,30.0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14.0,-36.0,138.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,450.0,1628973.0,1610612752.0,New York Knicks,3.0,1.0,4.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,140.0,37.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,453.0,1628973.0,1610612752.0,New York Knicks,3.0,0.0,30.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,13.0,56.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,485.0,1628973.0,1610612752.0,New York Knicks,4.0,9.0,42.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-62.0,243.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,495.0,1628973.0,1610612752.0,New York Knicks,4.0,8.0,39.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,108.0,151.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,505.0,1628973.0,1610612752.0,New York Knicks,4.0,7.0,50.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-145.0,208.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,515.0,1628973.0,1610612752.0,New York Knicks,4.0,6.0,48.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,10.0,104.0,1.0,0.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400748,522.0,1628973.0,1610612752.0,New York Knicks,4.0,6.0,5.0,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-34.0,26.0,1.0,1.0,NYK,BOS,BOS
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,7.0,1628973.0,1610612752.0,New York Knicks,1.0,11.0,39.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,154.0,-15.0,1.0,1.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,28.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,0.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-81.0,255.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,30.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,48.0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-113.0,19.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,51.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,44.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-148.0,6.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,75.0,1628973.0,1610612752.0,New York Knicks,1.0,5.0,45.0,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,18.0,89.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,103.0,1628973.0,1610612752.0,New York Knicks,1.0,3.0,52.0,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,48.0,71.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,122.0,1628973.0,1610612752.0,New York Knicks,1.0,2.0,22.0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,34.0,20.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,292.0,1628973.0,1610612752.0,New York Knicks,2.0,4.0,1.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,141.0,153.0,1.0,1.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,298.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,51.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-135.0,89.0,1.0,0.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,318.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,2.0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-1.0,67.0,1.0,1.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400765,357.0,1628973.0,1610612752.0,New York Knicks,3.0,10.0,39.0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,26.0,168.0,1.0,1.0,IND,NYK,IND
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,17.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,56.0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,93.0,120.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,28.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,0.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,8.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,32.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,45.0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-163.0,191.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,98.0,1628973.0,1610612752.0,New York Knicks,1.0,5.0,44.0,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,174.0,69.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,108.0,1628973.0,1610612752.0,New York Knicks,1.0,4.0,51.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,185.0,174.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,115.0,1628973.0,1610612752.0,New York Knicks,1.0,4.0,1.0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-147.0,210.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,175.0,1628973.0,1610612752.0,New York Knicks,1.0,0.0,2.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-92.0,163.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,300.0,1628973.0,1610612752.0,New York Knicks,2.0,4.0,59.0,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-9.0,58.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,340.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,34.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-124.0,238.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,354.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,33.0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,8.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,371.0,1628973.0,1610612752.0,New York Knicks,2.0,0.0,29.0,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-27.0,69.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,462.0,1628973.0,1610612752.0,New York Knicks,3.0,6.0,22.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,168.0,200.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,521.0,1628973.0,1610612752.0,New York Knicks,3.0,2.0,49.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-17.0,17.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,644.0,1628973.0,1610612752.0,New York Knicks,4.0,6.0,19.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,184.0,20.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,703.0,1628973.0,1610612752.0,New York Knicks,4.0,1.0,33.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,126.0,247.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,710.0,1628973.0,1610612752.0,New York Knicks,4.0,1.0,8.0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-74.0,35.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,716.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,33.0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-107.0,90.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,746.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,1.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-228.0,69.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,765.0,1628973.0,1610612752.0,New York Knicks,5.0,3.0,53.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-2.0,13.0,1.0,0.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,778.0,1628973.0,1610612752.0,New York Knicks,5.0,3.0,20.0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,6.0,6.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400773,824.0,1628973.0,1610612752.0,New York Knicks,5.0,0.0,11.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,27.0,194.0,1.0,1.0,NYK,ATL,ATL
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,7.0,1628973.0,1610612752.0,New York Knicks,1.0,11.0,41.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,5.0,19.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,21.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,24.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,5.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,48.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,5.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,110.0,226.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,52.0,1628973.0,1610612752.0,New York Knicks,1.0,6.0,43.0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,127.0,231.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,71.0,1628973.0,1610612752.0,New York Knicks,1.0,5.0,35.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-156.0,209.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,191.0,1628973.0,1610612752.0,New York Knicks,2.0,10.0,42.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,38.0,247.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,205.0,1628973.0,1610612752.0,New York Knicks,2.0,9.0,28.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-61.0,157.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,230.0,1628973.0,1610612752.0,New York Knicks,2.0,7.0,50.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,109.0,229.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,245.0,1628973.0,1610612752.0,New York Knicks,2.0,6.0,8.0,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,17.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,304.0,1628973.0,1610612752.0,New York Knicks,2.0,2.0,58.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,58.0,255.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,316.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,48.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8.0,-81.0,-2.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,327.0,1628973.0,1610612752.0,New York Knicks,2.0,1.0,11.0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-233.0,-11.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,332.0,1628973.0,1610612752.0,New York Knicks,2.0,0.0,47.0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,76.0,16.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,356.0,1628973.0,1610612752.0,New York Knicks,3.0,11.0,31.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,141.0,220.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,366.0,1628973.0,1610612752.0,New York Knicks,3.0,10.0,26.0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,16.0,15.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,592.0,1628973.0,1610612752.0,New York Knicks,4.0,3.0,45.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-56.0,55.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,601.0,1628973.0,1610612752.0,New York Knicks,4.0,3.0,29.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,9.0,168.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,631.0,1628973.0,1610612752.0,New York Knicks,4.0,0.0,29.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,48.0,143.0,1.0,1.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,678.0,1628973.0,1610612752.0,New York Knicks,5.0,2.0,19.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-136.0,130.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,688.0,1628973.0,1610612752.0,New York Knicks,5.0,1.0,28.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-136.0,74.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400792,696.0,1628973.0,1610612752.0,New York Knicks,5.0,0.0,12.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,202.0,146.0,1.0,0.0,NYK,CHI,CHI
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,7.0,1628973.0,1610612752.0,New York Knicks,1.0,11.0,37.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-116.0,19.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,13.0,1628973.0,1610612752.0,New York Knicks,1.0,10.0,46.0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-228.0,50.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,27.0,1628973.0,1610612752.0,New York Knicks,1.0,9.0,30.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,110.0,11.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,36.0,1628973.0,1610612752.0,New York Knicks,1.0,8.0,27.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,16.0,1.0,0.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,40.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,58.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,22.0,166.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,43.0,1628973.0,1610612752.0,New York Knicks,1.0,7.0,36.0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,150.0,215.0,1.0,0.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,152.0,1628973.0,1610612752.0,New York Knicks,1.0,0.0,53.0,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,56.0,46.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,159.0,1628973.0,1610612752.0,New York Knicks,1.0,0.0,0.0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-80.0,239.0,1.0,1.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,254.0,1628973.0,1610612752.0,New York Knicks,2.0,5.0,29.0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,119.0,218.0,1.0,0.0,CLE,NYK,CLE
Jalen Brunson,77,2726,9.7,1.3,0.4,2.4,-0.4,Shot Chart Detail,0022400797,259.0,1628973.0,1610612752.0,New York Knicks,2.0,4.0,51.0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,121.0,31.0,1.0,0.0,CLE,NYK,CLE
