GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,OPPONENT
Shot Chart Detail,0022400634,452,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,254,1,1,MIN,DEN,69,2226,16.8,1.0,0.7,2.6,-0.2,DEN
Shot Chart Detail,0022400634,507,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,9,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,62,1,0,MIN,DEN,69,2226,16.8,1.0,0.7,2.6,-0.2,DEN
Shot Chart Detail,0022400634,546,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,7,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,18,1,1,MIN,DEN,69,2226,16.8,1.0,0.7,2.6,-0.2,DEN
Shot Chart Detail,0022400634,556,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-42,249,1,0,MIN,DEN,69,2226,16.8,1.0,0.7,2.6,-0.2,DEN
Shot Chart Detail,0022400656,7,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-124,220,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,32,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,9,32,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,43,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,9,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,49,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,140,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,232,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,7,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-16,156,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,253,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,5,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-143,85,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,295,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,2,24,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-127,45,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,321,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,0,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,197,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,391,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-33,249,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,500,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,1,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-124,109,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,538,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,10,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,127,222,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,546,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,10,10,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,565,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,9,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,267,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,570,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,8,53,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,49,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,578,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,8,5,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,48,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,624,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,211,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400656,641,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,3,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-43,109,1,0,MIN,ATL,69,2226,16.8,1.0,0.7,2.6,-0.2,ATL
Shot Chart Detail,0022400672,24,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,9,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-2,274,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,39,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,7,12,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,20,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,52,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,6,11,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,11,91,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,54,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,5,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,235,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,162,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,11,30,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,105,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,171,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,10,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-15,92,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,179,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,9,44,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,22,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,194,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,8,47,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-20,126,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,202,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,7,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,11,130,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,292,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,0,41,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,28,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,323,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,11,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,56,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,348,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,9,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,5,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,505,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,11,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,16,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,516,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,10,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,194,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,560,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,7,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,18,95,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400672,643,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,2,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400677,13,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,11,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,79,1,0,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,28,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,9,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,257,1,0,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,48,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-62,126,1,1,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,61,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,6,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,13,130,1,1,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,75,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,5,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,28,1,0,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,140,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,11,35,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-64,104,1,0,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400677,152,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,10,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,18,1,1,UTA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,UTA
Shot Chart Detail,0022400873,18,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,10,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,19,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,41,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,5,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-31,40,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,70,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,142,221,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,121,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,1,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,104,177,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,131,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,0,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,19,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,134,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,0,4,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,28,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,147,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,11,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-8,171,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,175,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,9,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,192,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,288,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,1,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,26,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,342,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,10,57,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,76,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,351,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,9,48,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,64,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,469,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,225,1,0,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,546,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,8,28,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,9,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400873,575,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,6,13,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-134,60,1,1,PHX,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,PHX
Shot Chart Detail,0022400887,11,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,10,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,78,1,0,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,50,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,7,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,40,1,0,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,120,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,3,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,269,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,4,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,131,210,1,0,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,327,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,0,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,1,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,384,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,6,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-3,1,0,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,400,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,4,33,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,20,1,1,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,564,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,5,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400887,588,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,3,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-59,132,1,1,MIN,PHI,69,2226,16.8,1.0,0.7,2.6,-0.2,PHI
Shot Chart Detail,0022400892,11,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,11,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,21,122,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,28,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,9,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,233,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,73,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,5,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,27,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,84,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,4,13,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,223,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,153,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,11,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,225,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,185,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,8,52,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,20,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,207,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,7,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,263,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,302,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,243,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,327,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,10,52,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,329,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,10,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,359,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,8,32,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,48,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,505,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,9,37,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,17,72,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,531,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,198,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,556,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,6,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-91,138,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,558,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,6,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,31,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,590,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,4,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,21,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,592,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,4,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400892,609,203944,Julius Randle,1610612750,Minnesota Timberwolves,4,2,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,11,1,0,CHA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,CHA
Shot Chart Detail,0022400907,12,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,11,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,108,136,1,1,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,41,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,49,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,4,1,1,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,45,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,8,9,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-61,177,1,0,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,58,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-167,79,1,0,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,66,203944,Julius Randle,1610612750,Minnesota Timberwolves,1,6,1,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,246,203944,Julius Randle,1610612750,Minnesota Timberwolves,2,5,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-5,1,0,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
Shot Chart Detail,0022400907,314,203944,Julius Randle,1610612750,Minnesota Timberwolves,3,11,25,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,1,MIA,MIN,69,2226,16.8,1.0,0.7,2.6,-0.2,MIA
